n_estimators,max_depth,min_samples_leaf,min_samples_split,bootstrap,MAE,MSE,year,ws_1,temp_2,temp_1,average
600,5.0,1,10,False,4.0565079003698585,28.020850263076998,0.0013860684010216456,0.006006086802367319,0.001971007246864648,0.959282069158255,0.03135476839149144
200,5.0,2,2,False,4.056507900369798,28.02085026307627,0.001386068401021647,0.0060060868023672645,0.001971007246864647,0.9592820691582555,0.031354768391490914
400,5.0,2,2,False,4.056507900369807,28.020850263076454,0.001386068401021643,0.006006086802367291,0.0019710072468646467,0.9592820691582552,0.03135476839149124
600,5.0,2,2,False,4.0565079003698585,28.020850263076998,0.0013860684010216456,0.006006086802367319,0.001971007246864648,0.959282069158255,0.03135476839149144
200,5.0,2,5,False,4.056507900369798,28.02085026307627,0.001386068401021647,0.0060060868023672645,0.001971007246864647,0.9592820691582555,0.031354768391490914
400,5.0,2,5,False,4.056507900369807,28.020850263076454,0.001386068401021643,0.006006086802367291,0.0019710072468646467,0.9592820691582552,0.03135476839149124
600,5.0,2,5,False,4.0565079003698585,28.020850263076998,0.0013860684010216456,0.006006086802367319,0.001971007246864648,0.959282069158255,0.03135476839149144
200,5.0,2,10,False,4.056507900369798,28.02085026307627,0.001386068401021647,0.0060060868023672645,0.001971007246864647,0.9592820691582555,0.031354768391490914
400,5.0,2,10,False,4.056507900369807,28.020850263076454,0.001386068401021643,0.006006086802367291,0.0019710072468646467,0.9592820691582552,0.03135476839149124
600,5.0,2,10,False,4.0565079003698585,28.020850263076998,0.0013860684010216456,0.006006086802367319,0.001971007246864648,0.959282069158255,0.03135476839149144
200,5.0,4,2,False,4.001334160459984,26.614914653819906,0.0013866460093507334,0.006008589684447061,0.0019718286134015536,0.9596818252689002,0.030951110423900367
400,5.0,4,2,False,4.001334160459988,26.614914653820072,0.0013866460093507366,0.006008589684447099,0.001971828613401549,0.9596818252688998,0.030951110423900783
600,5.0,4,2,False,4.001334160460042,26.61491465382055,0.0013866460093507143,0.0060085896844470745,0.0019718286134015476,0.9596818252689001,0.03095111042390057
200,5.0,4,5,False,4.001334160459984,26.614914653819906,0.0013866460093507334,0.006008589684447061,0.0019718286134015536,0.9596818252689002,0.030951110423900367
400,5.0,4,5,False,4.001334160459988,26.614914653820072,0.0013866460093507366,0.006008589684447099,0.001971828613401549,0.9596818252688998,0.030951110423900783
600,5.0,4,5,False,4.001334160460042,26.61491465382055,0.0013866460093507143,0.0060085896844470745,0.0019718286134015476,0.9596818252689001,0.03095111042390057
200,5.0,4,10,False,4.001334160459984,26.614914653819906,0.0013866460093507334,0.006008589684447061,0.0019718286134015536,0.9596818252689002,0.030951110423900367
400,5.0,4,10,False,4.001334160459988,26.614914653820072,0.0013866460093507366,0.006008589684447099,0.001971828613401549,0.9596818252688998,0.030951110423900783
600,5.0,4,10,False,4.001334160460042,26.61491465382055,0.0013866460093507143,0.0060085896844470745,0.0019718286134015476,0.9596818252689001,0.03095111042390057
200,10.0,1,2,False,4.856521777298293,39.5292554425959,0.01437400065221222,0.026871817072188636,0.018183177292460082,0.8836029444063,0.056968060576839
400,10.0,1,2,False,4.858588556929856,39.57290328623675,0.014318826002210508,0.026881251261128843,0.018207042241432707,0.8836565843625716,0.05693629613265629
600,10.0,1,2,False,4.859110150603828,39.5645585643414,0.01431517962248065,0.02690498657637585,0.018196354891787423,0.8836414633252914,0.056942015584064774
200,10.0,1,5,False,4.844943375317063,39.58837301204579,0.012524294542624001,0.02586949867042671,0.01665061732404442,0.8908555563908466,0.05410003307205815
400,10.0,1,5,False,4.847628529123112,39.60002731082612,0.012517020694849314,0.025839325958158188,0.016652175201140054,0.89086066543567,0.054130812710182476
600,10.0,1,5,False,4.848796673023013,39.606823504585336,0.01252856524516554,0.025832188170279286,0.016656719390225377,0.8908506217436579,0.05413190545067179
200,10.0,1,10,False,4.742112279557591,37.705589445104984,0.00997537899564312,0.022848843852164766,0.01514105000568989,0.9050372570983418,0.04699747004816051
400,10.0,1,10,False,4.743018831883526,37.708222301127854,0.009975378995643143,0.022848843852164787,0.015158304571154847,0.9050128879564333,0.047004584624603864
600,10.0,1,10,False,4.743370178651928,37.710186687917876,0.009975378995643039,0.022848843852164874,0.015166037042556233,0.9050069954673524,0.04700274464228346
200,10.0,2,2,False,4.81928681975438,38.47427089299501,0.013736780443436012,0.026756167703637493,0.015428236214805656,0.8895595983429472,0.054519217295173734
400,10.0,2,2,False,4.821187331755193,38.49471414899463,0.013739708525161234,0.026776176315733518,0.015465951252806582,0.8895335724039043,0.05448459150239438
600,10.0,2,2,False,4.82366267232682,38.52573539341895,0.013720691601293822,0.026786310512225915,0.015465256363707963,0.8895375126920728,0.05449022883069961
200,10.0,2,5,False,4.788933839905122,38.07980119589814,0.012773396692807457,0.026101025757709853,0.015120644133469965,0.8930061280013472,0.05299880541466564
400,10.0,2,5,False,4.790806618338442,38.11874231630992,0.012771071801537774,0.026090615341710727,0.015110634174412926,0.8930215791605636,0.053006099521775006
600,10.0,2,5,False,4.790918951330288,38.134074119522815,0.012772844454294977,0.026081604250639986,0.01510469605026347,0.8930274561094524,0.05301339913534909
200,10.0,2,10,False,4.632536665780638,36.3879642852809,0.010258001220482874,0.022693972796096005,0.013930285036008882,0.9068358721098972,0.04628186883751488
400,10.0,2,10,False,4.632491102511172,36.388301039948026,0.010258001220482765,0.02269519592146371,0.013929376614228231,0.906830820549493,0.04628660569433223
600,10.0,2,10,False,4.632064939526629,36.38736908584988,0.010258001220482755,0.022696011338375666,0.013921064061095645,0.90684063967435,0.046284283705695956
200,10.0,4,2,False,4.551793369428119,34.54242540720834,0.011439149971082193,0.023155546853686013,0.012485940539417054,0.9083294515647673,0.044589911071047435
400,10.0,4,2,False,4.551711252639796,34.54190191268261,0.011439112450060828,0.023154646349175658,0.01248684104392723,0.9083294515647679,0.04458994859206835
600,10.0,4,2,False,4.551769038527874,34.54226644532664,0.011439024901011082,0.023155280037534552,0.012486207355568012,0.908329451564769,0.04459003614111742
200,10.0,4,5,False,4.551793369428119,34.54242540720834,0.011439149971082193,0.023155546853686013,0.012485940539417054,0.9083294515647673,0.044589911071047435
400,10.0,4,5,False,4.551711252639796,34.54190191268261,0.011439112450060828,0.023154646349175658,0.01248684104392723,0.9083294515647679,0.04458994859206835
600,10.0,4,5,False,4.551769038527874,34.54226644532664,0.011439024901011082,0.023155280037534552,0.012486207355568012,0.908329451564769,0.04459003614111742
200,10.0,4,10,False,4.534132177214008,34.14322352550608,0.010968267034535274,0.02211471598468349,0.011923521570579852,0.9117950313228835,0.043198464087317916
400,10.0,4,10,False,4.534159549476773,34.14342813317009,0.01096826703453535,0.0221150173743671,0.011923220180896338,0.9117950313228832,0.04319846408731814
600,10.0,4,10,False,4.534193004464597,34.14368378503542,0.010968267034535299,0.022115385739536034,0.011922851815727524,0.9117950313228828,0.043198464087318394
200,20.0,1,2,False,5.172053223844282,45.195067394616785,0.018376322647105734,0.03697563622291578,0.025250906729740234,0.8549463492978198,0.06445078510241846
400,20.0,1,2,False,5.170271745742092,45.23089954487276,0.018385178395426537,0.03698190496082327,0.02529844251325238,0.8549300849406242,0.06440438918987365
600,20.0,1,2,False,5.169595498783455,45.213099365436605,0.018377630816212336,0.03700578754767325,0.025308679905600286,0.8549024222531048,0.06440547947740935
200,20.0,1,5,False,5.0674771897810205,42.811392250582934,0.01536057863614347,0.033004623649896196,0.02200937824431207,0.8696045859080439,0.06002083356160438
400,20.0,1,5,False,5.06784580291971,42.82794301188031,0.015373868177561093,0.03303234474642679,0.021982698999962774,0.8696162726448117,0.05999481543123755
600,20.0,1,5,False,5.069168491484179,42.85804175521813,0.015382049892164532,0.03302321969238175,0.021987543982774718,0.8696170225333615,0.05999016389931763
200,20.0,1,10,False,4.872571109952505,39.543425678140025,0.011108432706408109,0.026555490334474185,0.018568505973742915,0.8937149451455898,0.05005262583978495
400,20.0,1,10,False,4.87342845737751,39.54789547277025,0.011108432706408086,0.02655183226027432,0.018569862464621917,0.8937106832661257,0.05005918930256998
600,20.0,1,10,False,4.873227072712684,39.548346014759936,0.011108432706407954,0.026551832260274192,0.018567485826062474,0.8937125415893025,0.05005970761795299
200,20.0,2,2,False,5.1121532846715345,43.00043194191003,0.015874831124555906,0.033156378735169634,0.019567346491772285,0.8707268150246582,0.06067462862384402
400,20.0,2,2,False,5.107508363746955,42.95680618948946,0.015862920258232983,0.033149746846325455,0.01956716162829227,0.8707516569275856,0.06066851433956371
600,20.0,2,2,False,5.110336070559602,42.983530539644676,0.01586602403157561,0.03313892637046334,0.01957493057474562,0.8707474756127804,0.06067264341043501
200,20.0,2,5,False,5.022752433090027,41.41197956647917,0.014661299417589266,0.03153234282619967,0.018881259147605807,0.8766043335674834,0.058320765041121866
400,20.0,2,5,False,5.024624011557175,41.41122387715103,0.014651277687455198,0.03149590968166248,0.018882347077453437,0.8766057165284277,0.058364749025001175
600,20.0,2,5,False,5.024427210056763,41.423302550027564,0.01465235285037802,0.031496841316289576,0.018875136694465187,0.8766089488106072,0.05836672032825992
200,20.0,2,10,False,4.7886946399606165,38.153335229639794,0.011583956186361887,0.02600575165725201,0.016539072302243704,0.8970981759271,0.04877304392704236
400,20.0,2,10,False,4.788714857780119,38.15296919451985,0.011583045589800315,0.026001272504095688,0.016535110434603102,0.8971063319883943,0.048774239483106566
600,20.0,2,10,False,4.788591532943234,38.15218423657557,0.01158308215251704,0.026001952521853045,0.016535903490385116,0.8971058706318255,0.04877319120341938
200,20.0,4,2,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,20.0,4,2,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,20.0,4,2,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,20.0,4,5,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,20.0,4,5,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,20.0,4,5,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,20.0,4,10,False,4.626419881821347,35.25796306503149,0.011605090916749529,0.02350524612908051,0.013134613761895666,0.9074097826808903,0.044345266511384034
400,20.0,4,10,False,4.626529370872444,35.25869664167372,0.011605090916749513,0.023506444592081035,0.013133415298895392,0.90740978268089,0.044345266511384075
600,20.0,4,10,False,4.626602363573145,35.259222189118795,0.0116050909167494,0.023507243567414883,0.013132616323561865,0.9074097826808893,0.044345266511384554
200,30.0,1,2,False,5.17235401459854,45.16917673357665,0.018361717809765008,0.036950186014940926,0.025453552419756265,0.8548394743940853,0.06439506936145258
400,30.0,1,2,False,5.174238138686132,45.28170055885037,0.01836310048709056,0.037013444278948406,0.02537011704299007,0.8548948706772095,0.06435846751376141
600,30.0,1,2,False,5.173905109489051,45.28854205190592,0.018392013243079545,0.03704085570194423,0.025312475281882477,0.8548999979531415,0.06435465781995219
200,30.0,1,5,False,5.066034823600972,42.837367562918196,0.015402680117683623,0.033030897591455985,0.021958135211513612,0.8695878203508073,0.060020466728539425
400,30.0,1,5,False,5.063645833333337,42.81371271558824,0.015401740825239749,0.03304844053400964,0.021935482684667426,0.8696212666506578,0.0599930693054254
600,30.0,1,5,False,5.064358779399831,42.82062575991816,0.015399744425753415,0.03304210901543996,0.021951729937033197,0.8696257098549421,0.059980706766831315
200,30.0,1,10,False,4.872571109952505,39.543425678140025,0.011108432706408109,0.026555490334474185,0.018568505973742915,0.8937149451455898,0.05005262583978495
400,30.0,1,10,False,4.87342845737751,39.54789547277025,0.011108432706408086,0.02655183226027432,0.018569862464621917,0.8937106832661257,0.05005918930256998
600,30.0,1,10,False,4.873227072712684,39.548346014759936,0.011108432706407954,0.026551832260274192,0.018567485826062474,0.8937125415893025,0.05005970761795299
200,30.0,2,2,False,5.1121532846715345,43.00043194191003,0.015874831124555906,0.033156378735169634,0.019567346491772285,0.8707268150246582,0.06067462862384402
400,30.0,2,2,False,5.107508363746955,42.95680618948946,0.015862920258232983,0.033149746846325455,0.01956716162829227,0.8707516569275856,0.06066851433956371
600,30.0,2,2,False,5.110336070559602,42.983530539644676,0.01586602403157561,0.03313892637046334,0.01957493057474562,0.8707474756127804,0.06067264341043501
200,30.0,2,5,False,5.022752433090027,41.41197956647917,0.014661299417589266,0.03153234282619967,0.018881259147605807,0.8766043335674834,0.058320765041121866
400,30.0,2,5,False,5.024624011557175,41.41122387715103,0.014651277687455198,0.03149590968166248,0.018882347077453437,0.8766057165284277,0.058364749025001175
600,30.0,2,5,False,5.024427210056763,41.423302550027564,0.01465235285037802,0.031496841316289576,0.018875136694465187,0.8766089488106072,0.05836672032825992
200,30.0,2,10,False,4.7886946399606165,38.153335229639794,0.011583956186361887,0.02600575165725201,0.016539072302243704,0.8970981759271,0.04877304392704236
400,30.0,2,10,False,4.788714857780119,38.15296919451985,0.011583045589800315,0.026001272504095688,0.016535110434603102,0.8971063319883943,0.048774239483106566
600,30.0,2,10,False,4.788591532943234,38.15218423657557,0.01158308215251704,0.026001952521853045,0.016535903490385116,0.8971058706318255,0.04877319120341938
200,30.0,4,2,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,30.0,4,2,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,30.0,4,2,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,30.0,4,5,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,30.0,4,5,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,30.0,4,5,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,30.0,4,10,False,4.626419881821347,35.25796306503149,0.011605090916749529,0.02350524612908051,0.013134613761895666,0.9074097826808903,0.044345266511384034
400,30.0,4,10,False,4.626529370872444,35.25869664167372,0.011605090916749513,0.023506444592081035,0.013133415298895392,0.90740978268089,0.044345266511384075
600,30.0,4,10,False,4.626602363573145,35.259222189118795,0.0116050909167494,0.023507243567414883,0.013132616323561865,0.9074097826808893,0.044345266511384554
200,,1,2,False,5.17235401459854,45.16917673357665,0.018361717809765008,0.036950186014940926,0.025453552419756265,0.8548394743940853,0.06439506936145258
400,,1,2,False,5.174238138686132,45.28170055885037,0.01836310048709056,0.037013444278948406,0.02537011704299007,0.8548948706772095,0.06435846751376141
600,,1,2,False,5.173905109489051,45.28854205190592,0.018392013243079545,0.03704085570194423,0.025312475281882477,0.8548999979531415,0.06435465781995219
200,,1,5,False,5.066034823600972,42.837367562918196,0.015402680117683623,0.033030897591455985,0.021958135211513612,0.8695878203508073,0.060020466728539425
400,,1,5,False,5.063645833333337,42.81371271558824,0.015401740825239749,0.03304844053400964,0.021935482684667426,0.8696212666506578,0.0599930693054254
600,,1,5,False,5.064358779399831,42.82062575991816,0.015399744425753415,0.03304210901543996,0.021951729937033197,0.8696257098549421,0.059980706766831315
200,,1,10,False,4.872571109952505,39.543425678140025,0.011108432706408109,0.026555490334474185,0.018568505973742915,0.8937149451455898,0.05005262583978495
400,,1,10,False,4.87342845737751,39.54789547277025,0.011108432706408086,0.02655183226027432,0.018569862464621917,0.8937106832661257,0.05005918930256998
600,,1,10,False,4.873227072712684,39.548346014759936,0.011108432706407954,0.026551832260274192,0.018567485826062474,0.8937125415893025,0.05005970761795299
200,,2,2,False,5.1121532846715345,43.00043194191003,0.015874831124555906,0.033156378735169634,0.019567346491772285,0.8707268150246582,0.06067462862384402
400,,2,2,False,5.107508363746955,42.95680618948946,0.015862920258232983,0.033149746846325455,0.01956716162829227,0.8707516569275856,0.06066851433956371
600,,2,2,False,5.110336070559602,42.983530539644676,0.01586602403157561,0.03313892637046334,0.01957493057474562,0.8707474756127804,0.06067264341043501
200,,2,5,False,5.022752433090027,41.41197956647917,0.014661299417589266,0.03153234282619967,0.018881259147605807,0.8766043335674834,0.058320765041121866
400,,2,5,False,5.024624011557175,41.41122387715103,0.014651277687455198,0.03149590968166248,0.018882347077453437,0.8766057165284277,0.058364749025001175
600,,2,5,False,5.024427210056763,41.423302550027564,0.01465235285037802,0.031496841316289576,0.018875136694465187,0.8766089488106072,0.05836672032825992
200,,2,10,False,4.7886946399606165,38.153335229639794,0.011583956186361887,0.02600575165725201,0.016539072302243704,0.8970981759271,0.04877304392704236
400,,2,10,False,4.788714857780119,38.15296919451985,0.011583045589800315,0.026001272504095688,0.016535110434603102,0.8971063319883943,0.048774239483106566
600,,2,10,False,4.788591532943234,38.15218423657557,0.01158308215251704,0.026001952521853045,0.016535903490385116,0.8971058706318255,0.04877319120341938
200,,4,2,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,,4,2,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,,4,2,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,,4,5,False,4.6547355752519985,35.931595773973065,0.012183360916000242,0.024845835538705657,0.014019164013261242,0.9031520098505912,0.045799629681441786
400,,4,5,False,4.654633841675365,35.930937148345734,0.01218321238755993,0.024845846204760987,0.01401903854036993,0.9031520477079573,0.04579985515935181
600,,4,5,False,4.654566171359057,35.93069717708024,0.012183023877557713,0.02484706901273412,0.014018313228685903,0.9031518836593698,0.04579971022165247
200,,4,10,False,4.626419881821347,35.25796306503149,0.011605090916749529,0.02350524612908051,0.013134613761895666,0.9074097826808903,0.044345266511384034
400,,4,10,False,4.626529370872444,35.25869664167372,0.011605090916749513,0.023506444592081035,0.013133415298895392,0.90740978268089,0.044345266511384075
600,,4,10,False,4.626602363573145,35.259222189118795,0.0116050909167494,0.023507243567414883,0.013132616323561865,0.9074097826808893,0.044345266511384554
